Code,Date,Time,Temperature,Wind,Noise,Cloud,Time.obs,Bird.code,Bird.sci,Bird.gen,Bird.sp,Behaviour,Behaviour.type,Plant.common,Plant.sci,Plant.genus,Plant.sp,DBH,Notes
S06,14/5/2025,9:19,20,1,2,1,9:22,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,English oak,Quercus robur,Quercus,robur,27,"Cat. WBNU across the street. Heard: WBNU, CORA, SOSP, NOCA, AMRO, AMGO, HOSP, EUST"
S06,14/5/2025,9:19,20,1,2,1,9:22,EUST,Sturnus vulgaris,Sturnus,vulgaris,Preening,Grooming,Little-leaved linden,Tilia europaea,Tilia,europaea,92,"Green Norway maple DBH: 93, Red Norway maple DBH: 79"
S06,14/5/2025,9:19,20,1,2,1,9:22,SOSP,Melospiza melodia,Melospiza,melodia,Unknown,Unknown,Norway maple,Acer platanoides,Acer,platanoides,57,
S06,14/5/2025,9:19,20,1,2,1,9:22,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Little-leaved linden,Tilia europaea,Tilia,europaea,70,
S06,14/5/2025,9:19,20,1,2,1,9:22,BCCH,Poecile atricapillus,Poecile,atricapillus,Glean,Foraging,Little-leaved linden,Tilia europaea,Tilia,europaea,92,
Y44,21/5/2025,7:02,9,3,2,4,7:21,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Canada yew,Taxus canadensis,Taxus,canadensis,102,"Cat in yard. Heard: SOSP, CHSP, NOCA, BCCH, MAAWA, TEWA, YEWA, LEFL. LEFL in backyard (che-bek heard directly above, likely in huge silver maple)."
Y44,21/5/2025,7:02,9,3,2,4,7:21,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Canada yew,Taxus canadensis,Taxus,canadensis,102,Pair of NOCAs.
Y31,21/5/2025,7:38,9,3,2,4,7:48,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Norway maple,Acer platanoides,Acer,platanoides,45,"Rightmost tree. MERL being chased by AMCR. Heard: MERL, AMCR, HOSP, NOCA, BTBW."
Y18,21/5/2025,8:07,10,3,2,4,8:07,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Red spruce,Picea rubens,Picea,rubens,51,Do we know that both these conifers are norway spruce?
Y18,21/5/2025,8:07,10,3,2,4,8:10,AMRE,Setophaga ruticilla,Setophaga,ruticilla,Glean,Foraging,Siberian elm,Ulmus pumila,Ulmus,pumila,69,Female AMRE.
Y18,21/5/2025,8:07,10,3,2,4,8:13,SOSP,Melospiza melodia,Melospiza,melodia,Vocalising,Vocalisation,European crab apple,Malus sylvestris,Malus,sylvestris,37,
Y18,21/5/2025,8:07,10,3,2,4,8:14,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Glean,Foraging,?,?,?,?,NA,Tree/tall shrub in back left corner. Pics on Jess' phone.
Y18,21/5/2025,8:07,10,3,2,4,8:14,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Glean,Foraging,European crab apple,Malus sylvestris,Malus,sylvestris,37,Female BTBW
Y18,21/5/2025,8:07,10,3,2,4,8:14,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Preening,Grooming,European crab apple,Malus sylvestris,Malus,sylvestris,37,Female BTBW
Y18,21/5/2025,8:07,10,3,2,4,8:14,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Glean,Foraging,White cedar,Thuja occidentalis,Thuja,occidentalis,NA,Female BTBW
Y18,21/5/2025,8:07,10,3,2,4,8:16,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,Males identified. Likely some CMWA females and BLPW females confused.
Y18,21/5/2025,8:07,10,3,2,4,8:16,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,
Y18,21/5/2025,8:07,10,3,2,4,8:16,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,
Y18,21/5/2025,8:07,10,3,2,4,8:16,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,
Y18,21/5/2025,8:07,10,3,2,4,8:18,BTBW,Setophaga caerulescens,Setophaga,caerulescens,Vocalising,Vocalisation,?,?,?,?,NA,Tree/tall shrub in back left corner. Pics on Jess' phone.
Y18,21/5/2025,8:07,10,3,2,4,8:20,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Inactive rest,Inactive rest,Red spruce,Picea rubens,Picea,rubens,51,
Y18,21/5/2025,8:07,10,3,2,4,8:20,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Inactive rest,Inactive rest,Red spruce,Picea rubens,Picea,rubens,51,
Y18,21/5/2025,8:07,10,3,2,4,8:21,AMRO,Turdus migratorius,Turdus,migratorius,Gape,Foraging,Ground,NA,NA,NA,NA,
Y18,21/5/2025,8:07,10,3,2,4,8:23,CMWA,Setophaga tigrina,Setophaga,tigrina,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,All female CMWAs.
Y18,21/5/2025,8:07,10,3,2,4,8:23,CMWA,Setophaga tigrina,Setophaga,tigrina,Glean,Foraging,White spruce,Picea glauca,Picea,glauca,46,
Y18,21/5/2025,8:07,10,3,2,4,8:24,CMWA,Setophaga tigrina,Setophaga,tigrina,Vocalising,Vocalisation,White spruce,Picea glauca,Picea,glauca,46,
Y18,21/5/2025,8:07,10,3,2,4,8:24,CMWA,Setophaga tigrina,Setophaga,tigrina,Vocalising,Vocalisation,Norway spruce,Picea glauca,Picea,glauca,46,"Heard: SOSP, HOSP, CHSP, BTBW, CMWA, AMCR, EUST, NOFL, RBNU, WTSP, COYT (seen)."
Y28,21/5/2025,9:15,11,3,2,4,9:15,CMWA,Setophaga tigrina,Setophaga,tigrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,"Very busy with many warblers; mostly BBWAs in second half of survey. WBNU, BCCH, and HOFI using the bird feeder. Heard: BTBW, TEWA, BTNW, BLPW, MAWA, BBWA, AMRE, CMWA, CHSW."
Y28,21/5/2025,9:15,11,3,2,4,9:15,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:16,WBNU,Sitta carolinensis,Sitta,carolinensis,Peck,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,Right tree. Caching seeds.
Y28,21/5/2025,9:15,11,3,2,4,9:16,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,"Right tree. Plain, non-descript female warbler."
Y28,21/5/2025,9:15,11,3,2,4,9:16,BLPW,Setophaga striata,Setophaga,striata,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,"Right tree. Plain, non-descript female warbler."
Y28,21/5/2025,9:15,11,3,2,4,9:19,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,
Y28,21/5/2025,9:15,11,3,2,4,9:19,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:22,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner. Very yellow female warbler.
Y28,21/5/2025,9:15,11,3,2,4,9:24,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,
Y28,21/5/2025,9:15,11,3,2,4,9:24,BCCH,Poecile atricapillus,Poecile,atricapillus,Peck,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,
Y28,21/5/2025,9:15,11,3,2,4,9:24,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:24,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:24,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,
Y28,21/5/2025,9:15,11,3,2,4,9:24,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:24,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner. Mix of females and males.
Y28,21/5/2025,9:15,11,3,2,4,9:24,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:25,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:25,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:27,TEWA,Leiothlypis peregrina,Leiothlypis,peregrina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,"Left tree in corner. Male heard vocalising very loudly,"
Y28,21/5/2025,9:15,11,3,2,4,9:27,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:27,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:27,AMRE,Setophaga ruticilla,Setophaga,ruticilla,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner. Female AMRE.
Y28,21/5/2025,9:15,11,3,2,4,9:27,WBNU,Sitta carolinensis,Sitta,carolinensis,Peck,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,76,Right tree. Caching seeds.
Y28,21/5/2025,9:15,11,3,2,4,9:28,BCCH,Poecile atricapillus,Poecile,atricapillus,Peck,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,Caching seeds.
Y28,21/5/2025,9:15,11,3,2,4,9:28,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,Peeps.
Y28,21/5/2025,9:15,11,3,2,4,9:29,BBWA,Setophaga castanea,Setophaga,castanea,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:29,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:29,BBWA,Setophaga castanea,Setophaga,castanea,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:30,BLPW,Setophaga striata,Setophaga,striata,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:30,BCCH,Poecile atricapillus,Poecile,atricapillus,Peck,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,12,
Y28,21/5/2025,9:15,11,3,2,4,9:31,BBWA,Setophaga castanea,Setophaga,castanea,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:31,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:31,BBWA,Setophaga castanea,Setophaga,castanea,Bill wipe,Grooming,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:33,MAWA,Setophaga magnolia,Setophaga,magnolia,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:34,BBWA,Setophaga castanea,Setophaga,castanea,Bill wipe,Grooming,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
Y28,21/5/2025,9:15,11,3,2,4,9:34,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,Left tree in corner.
S02,21/5/2025,9:59,11,2,4,4,9:59,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red oak,Quercus rubra,Quercus,rubra,54,"Heard: AMRO, AMGO, CORA, AMRE, OVEN, HOSP."
S02,21/5/2025,9:59,11,2,4,4,9:59,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red oak,Quercus rubra,Quercus,rubra,54,
S02,21/5/2025,9:59,11,2,4,4,9:59,NOPA,Setophaga americana,Setophaga,americana,Glean,Foraging,Red oak,Quercus rubra,Quercus,rubra,54,
S02,21/5/2025,9:59,11,2,4,4,10:01,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Red oak,Quercus rubra,Quercus,rubra,54,
S02,21/5/2025,9:59,11,2,4,4,10:01,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Vocalising,Vocalisation,Red oak,Quercus rubra,Quercus,rubra,54,
S02,21/5/2025,9:59,11,2,4,4,10:01,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Bill wipe,Grooming,Red oak,Quercus rubra,Quercus,rubra,54,
S02,21/5/2025,9:59,11,2,4,4,10:05,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Ground,NA,NA,NA,NA,
S02,21/5/2025,9:59,11,2,4,4,10:05,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Ground,NA,NA,NA,NA,
S02,21/5/2025,9:59,11,2,4,4,10:05,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S02,21/5/2025,9:59,11,2,4,4,10:05,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S02,21/5/2025,9:59,11,2,4,4,10:11,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,American hophornbeam,Ostrya virginiana,Ostrya,virginiana,10,American hophornbeam aka Ironwood.
S02,21/5/2025,9:59,11,2,4,4,10:11,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red oak,Quercus rubra,Quercus,rubra,54,
S02,21/5/2025,9:59,11,2,4,4,10:18,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S02,21/5/2025,9:59,11,2,4,4,10:18,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common hackberry,Celtis occidentalis,Celtis,occidentalis,13,
S02,21/5/2025,9:59,11,2,4,4,10:18,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Common hackberry,Celtis occidentalis,Celtis,occidentalis,13,
S02,21/5/2025,9:59,11,2,4,4,10:19,BBWA,Setophaga castanea,Setophaga,castanea,Glean,Foraging,Red oak,Quercus rubra,Quercus,rubra,54,
Y03,21/5/2025,10:31,12,3,2,4,10:38,MAWA,Setophaga magnolia,Setophaga,magnolia,Glean,Foraging,Beauty bush,Linnaea Amabilis,Linnaea,Amabilis,15,"Tall shrubby tree/bush on right side of yard. Heard: SOSP, BTBW, NOCA, BCCH."
S18,22/5/2025,7:17,10,3,2,4,,,,#N/A,#N/A,,,,,,,,"Heard: BLJA, NOCA, SOSP, MAWA, TEWA, BCCH, WTSP, HOSP."
Y24,22/5/2025,7:54,10,3,3,4,7:59,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Sour cherry,Prunus cerasus,Prunus,cerasus,10,"Heard: SOSP, BLJA, NOCA, EUST."
Y24,22/5/2025,7:54,10,3,3,4,8:09,SOSP,Melospiza melodia,Melospiza,melodia,Inactive rest,Inactive rest,American elm,Ulmus americana,Ulmus,americana,NA,Sapling.
Y04,22/5/2025,8:25,10,3,2,4,8:31,MAWA,Setophaga magnolia,Setophaga,magnolia,Glean,Foraging,Norway maple,Acer platanoides,Acer,platanoides,30,
Y04,22/5/2025,8:25,10,3,2,4,8:36,MAWA,Setophaga magnolia,Setophaga,magnolia,Glean,Foraging,Norway maple,Acer platanoides,Acer,platanoides,30,
Y04,22/5/2025,8:25,10,3,2,4,8:38,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,82,Red Norway maple. (DBH written in Mackenzie's notes).
Y04,22/5/2025,8:25,10,3,2,4,8:42,MAWA,Setophaga magnolia,Setophaga,magnolia,Glean,Foraging,Norway maple,Acer platanoides,Acer,platanoides,35,Norway maple in left corner.
Y04,22/5/2025,8:25,10,3,2,4,8:42,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,82,Red Norway maple. (DBH written in Mackenzie's notes).
Y04,22/5/2025,8:25,10,3,2,4,8:45,MAWA,Setophaga magnolia,Setophaga,magnolia,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,30,
S04,22/5/2025,9:00,10,3,3,4,9:00,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Silver maple,Acer saccharinum,Acer,saccharinum,85,"Heard: TEWA, HOSP, EUST, NOCA, AMRO."
S04,22/5/2025,9:00,10,3,3,4,9:00,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S04,22/5/2025,9:00,10,3,3,4,9:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S04,22/5/2025,9:00,10,3,3,4,9:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S04,22/5/2025,9:00,10,3,3,4,9:02,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S04,22/5/2025,9:00,10,3,3,4,9:02,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S04,22/5/2025,9:00,10,3,3,4,9:05,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S04,22/5/2025,9:00,10,3,3,4,9:05,EUST,Sturnus vulgaris,Sturnus,vulgaris,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,77,
S04,22/5/2025,9:00,10,3,3,4,9:05,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,77,
S04,22/5/2025,9:00,10,3,3,4,9:05,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,77,Begging.
S04,22/5/2025,9:00,10,3,3,4,9:06,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,77,
S17,22/5/2025,9:32,10,3,3,4,9:35,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Unknown,Unknown,Norway maple,Acer platanoides,Acer,platanoides,34,"Heard: HOSP, EUST, MAWA. GREG flyover."
S17,22/5/2025,9:32,10,3,3,4,9:38,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,73,
S17,22/5/2025,9:32,10,3,3,4,9:38,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,45,
Y13,26/5/2025,7:12,13,1,1,1,7:12,CHSP,Spizella passerina,Spizella,passerina,Inactive rest,Inactive rest,Burning bush,Euonymous alatus,Euonymous,alatus,30,Shrub.
Y13,26/5/2025,7:12,13,1,1,1,7:13,SOSP,Melospiza melodia,Melospiza,melodia,Inactive rest,Inactive rest,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,30,"Might want to double-check: the magnolia with most observations is the one in the back left corner of the yard; bc it is large, Jess marked it as 30cm DBH since that is the larger magnolia in the DBH database. Not 100% certain."
Y13,26/5/2025,7:12,13,1,1,1,7:14,SOSP,Melospiza melodia,Melospiza,melodia,Peck,Foraging,Ground,NA,NA,NA,NA,
Y13,26/5/2025,7:12,13,1,1,1,7:19,COGR,Quiscalus quiscula,Quiscalus,quiscula,Bill wipe,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,135,
Y13,26/5/2025,7:12,13,1,1,1,7:20,SOSP,Melospiza melodia,Melospiza,melodia,Bill wipe,Grooming,Burning bush,Euonymous alatus,Euonymous,alatus,30,
Y13,26/5/2025,7:12,13,1,1,1,7:20,COGR,Quiscalus quiscula,Quiscalus,quiscula,Inactive rest,Inactive rest,Burning bush,Euonymous alatus,Euonymous,alatus,30,
Y13,26/5/2025,7:12,13,1,1,1,7:20,COGR,Quiscalus quiscula,Quiscalus,quiscula,Bill wipe,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,135,
Y13,26/5/2025,7:12,13,1,1,1,7:20,COGR,Quiscalus quiscula,Quiscalus,quiscula,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,135,
Y13,26/5/2025,7:12,13,1,1,1,7:20,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,30,
Y13,26/5/2025,7:12,13,1,1,1,7:20,SOSP,Melospiza melodia,Melospiza,melodia,Bill wipe,Grooming,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,30,
Y13,26/5/2025,7:12,13,1,1,1,7:22,COGR,Quiscalus quiscula,Quiscalus,quiscula,Bill wipe,Grooming,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,30,
Y13,26/5/2025,7:12,13,1,1,1,7:24,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,30,
Y13,26/5/2025,7:12,13,1,1,1,7:25,MODO,Zenaida macroura,Zenaida,macroura,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,135,
Y13,26/5/2025,7:12,13,1,1,1,7:25,MODO,Zenaida macroura,Zenaida,macroura,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,135,
Y13,26/5/2025,7:12,13,1,1,1,7:25,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,30,
Y13,26/5/2025,7:12,13,1,1,1,7:27,COGR,Quiscalus quiscula,Quiscalus,quiscula,Bill wipe,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,135,
Y13,26/5/2025,7:12,13,1,1,1,7:27,COGR,Quiscalus quiscula,Quiscalus,quiscula,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,135,
Y13,26/5/2025,7:12,13,1,1,1,7:29,COGR,Quiscalus quiscula,Quiscalus,quiscula,Feeding fledgling,Reproduction,Burning bush,Euonymous alatus,Euonymous,alatus,30,
Y13,26/5/2025,7:12,13,1,1,1,7:29,COGR,Quiscalus quiscula,Quiscalus,quiscula,Inactive rest,Inactive rest,Burning bush,Euonymous alatus,Euonymous,alatus,30,Fledgling.
Y13,26/5/2025,7:12,13,1,1,1,7:30,SOSP,Melospiza melodia,Melospiza,melodia,Bill wipe,Grooming,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,17,Right.
Y13,26/5/2025,7:12,13,1,1,1,7:31,COGR,Quiscalus quiscula,Quiscalus,quiscula,Vocalising,Vocalisation,Magnolia 'Susan',Magnolia soulangeana,Magnolia,soulangeana,30,
Y13,26/5/2025,7:12,13,1,1,1,7:31,SOSP,Melospiza melodia,Melospiza,melodia,Peck,Foraging,Ground,NA,NA,NA,NA,"Heard: MODO, COGR, BLJA, TEWA, BCCH. TEWA was likely in neighbour's yard."
S07,26/5/2025,7:36,13,1,3,1,7:43,CHSP,Spizella passerina,Spizella,passerina,Peck,Foraging,Ground,NA,NA,NA,NA,"MERL across the street causing BCCH alarm calls. Heard: REVI, MERL, BCCH, HOSP, EUST."
S07,26/5/2025,7:36,13,1,3,1,7:45,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,107,
S07,26/5/2025,7:36,13,1,3,1,7:47,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,87,
S07,26/5/2025,7:36,13,1,3,1,7:51,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,87,
S07,26/5/2025,7:36,13,1,3,1,7:51,BCCH,Poecile atricapillus,Poecile,atricapillus,Collecting nesting materials,Reproduction,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S07,26/5/2025,7:36,13,1,3,1,7:54,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S07,26/5/2025,7:36,13,1,3,1,7:54,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S07,26/5/2025,7:36,13,1,3,1,7:54,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S07,26/5/2025,7:36,13,1,3,1,7:56,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,79,
S07,26/5/2025,7:36,13,1,3,1,7:56,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,79,
S07,26/5/2025,7:36,13,1,3,1,7:56,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,79,
S07,26/5/2025,7:36,13,1,3,1,7:56,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,87,
