"Code","Date","Start.Time","End.Time","Temperature...C.","Cloud.Cover.code","Beaufort.scale","Day.of.Week","Species","Bird.Scientific.Name","Behaviour","Time.of.Observation","Plant.species","Scientific.Name","DBH..cm.","Notes","X","Type","IsHedge","Basal.density","BehaviourType","DBH"
"S12","04/07/2024","8:49","9:09",23,4,3,"Thursday","AMRO","Turdus migratorius","Perch","9:09","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","68"
"S12","04/07/2024","8:49","9:09",23,4,3,"Thursday","EUST","Sturnus vulgaris","Preen","9:09","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","68"
"S12","04/07/2024","8:49","9:09",23,4,3,"Thursday","NOCA","Cardinalis cardinalis","Perch","9:09","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","68"
"S18","05/07/2024","9:16","9:36",21,4,3,"Friday","AMRO","Turdus migratorius","Peck","9:26","Ground",NA,NA,"REVI in backyard, WBNU/NOCA/CHSP heard/seen",NA,"Street",NA,NA,"Foraging",NA
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","REVI","Vireo olivaceus","Vocalize","7:27","White elm","Ulmus americana",NA,"BLJA and GREG flyover.",NA,"Street",NA,NA,"Territory_defense","74"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","BCCH","Poecile atricapillus","Perch","7:32","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","46"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","WBNU","Sitta carolinensis","Glean","7:33","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Foraging","74"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","WBNU","Sitta carolinensis","Glean","7:34","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","25"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","AMRO","Turdus migratorius","Stand","7:38","Ground",NA,NA,"",NA,"Street",NA,NA,"Rest",NA
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","BCCH","Poecile atricapillus","Glean","7:40","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Foraging","74"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","BCCH","Poecile atricapillus","Perch","7:40","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","58"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","7:43","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Grooming","58"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Perch","7:44","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","46"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Hop","7:44","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","AMRO","Turdus migratorius","Carry food","7:45","Ground",NA,NA,"",NA,"Street",NA,NA,"Reproduction",NA
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Hop","7:46","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Foraging","58"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Hop","7:46","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Foraging","58"
"S11","08/07/2024","7:27","7:47",22,2,2,"Monday","HOSP","Passer domesticus","Perch","7:47","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","46"
"S05","08/07/2024","7:55","8:15",22,2,2,"Monday","EUST","Sturnus vulgaris","Gape","7:59","Ground",NA,NA,"HOSP, EUST, CHSW, COGR seen or heard.",NA,"Street",NA,NA,"Foraging",NA
"S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Preen","8:11","White cedar","Thuja occidentalis",NA,"",NA,"Street",NA,NA,"Grooming","10"
"S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","8:11","White cedar","Thuja occidentalis",NA,"",NA,"Street",NA,NA,"Grooming","10"
"S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Preen","8:14","White cedar","Thuja occidentalis",NA,"",NA,"Street",NA,NA,"Grooming","10"
"S05","08/07/2024","7:55","8:15",22,2,2,"Monday","HOSP","Passer domesticus","Perch","8:14","Celebration maple","Acer x freemanii Celebration",NA,"",NA,"Street",NA,NA,"Rest","18"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Hop","8:57","Ground",NA,NA,"CHSW pair seen flying very low. Construction at end of street. CHSP, CHSW, EUST (loud), MODO, ROPI seen or heard.",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Hop","8:57","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Vocalize","8:57","Common lilac","Syringa vulgaris",NA,"",NA,"Street",NA,NA,"Territory_defense","15"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","8:58","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","8:59","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","8:59","Riverbank grape","Vitis riparia",NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","8:59","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","8:59","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:01","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Common hackberry","Celtis occidentalis",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:02","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","54"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:02","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","50"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:03","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","50"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:03","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","50"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:03","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","50"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:04","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","54"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","9:04","Common lilac","Syringa vulgaris",NA,"",NA,"Street",NA,NA,"Grooming","15"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:05","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","45"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:05","Paper birch","Betula papyrifera",NA,"",NA,"Street",NA,NA,"Rest","5"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Ground forage","9:06","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:09","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Perch","9:10","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","54"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Vocalize","9:10","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Territory_defense","32"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Vocalize","9:10","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Territory_defense","32"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:11","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","54"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","AMRO","Turdus migratorius","Hop","9:11","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","27"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Glean","9:13","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","45"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:14","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:14","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:15","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:15","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:16","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","80"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:16","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","80"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Bill wipe","9:16","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Grooming","45"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","45"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","EUST","Sturnus vulgaris","Perch","9:17","Manitoba maple","Acer negundo",NA,"",NA,"Street",NA,NA,"Rest","32"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"S09","08/07/2024","8:57","9:17",23,2,2,"Monday","HOSP","Passer domesticus","Perch","9:17","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","27"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Perch","6:59","Silver maple","Acer saccharinum",NA,"COGR, BCCH (loud), BLJA, ROPI seen or heard.",NA,"Street",NA,NA,"Rest","81"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Peck","7:01","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:02","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:02","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Bill wipe","7:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","74"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","7:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","74"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Preen","7:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","74"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","7:07","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","74"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Hop","7:09","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Hop","7:09","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","BCCH","Poecile atricapillus","Glean","7:12","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","64"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:12","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","HOSP","Passer domesticus","Ground forage","7:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Perch","7:17","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","81"
"S04","09/07/2024","6:57","7:17",22,4,2,"Tuesday","EUST","Sturnus vulgaris","Peck","7:17","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","CHSP","Spizella passerina","Vocalize","7:34","Silver maple","Acer saccharinum",NA,"Very quiet overall. NOCA vocalizing loudly, but we were unable to see it in the tree. ",NA,"Street",NA,NA,"Territory_defense","68"
"S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","BCCH","Poecile atricapillus","Vocalize","7:36","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","68"
"S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","BCCH","Poecile atricapillus","Glean","7:36","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","68"
"S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Hop","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","61"
"S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Hop","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","61"
"S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Vocalize","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","61"
"S17","09/07/2024","7:34","7:54",23,4,2,"Tuesday","COGR","Quiscalus quiscula","Vocalize","7:39","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","61"
"S14","09/07/2024","8:35","8:55",24,4,2,"Tuesday",NA,"","","","","",NA,"MERL flyover. House under construction on street.",NA,"Street",NA,NA,NA,""
"S15","12/07/2024","8:11","8:31",20,4,1,"Friday","HOSP","Passer domesticus","Peck","8:12","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S15","12/07/2024","8:11","8:31",20,4,1,"Friday","HOSP","Passer domesticus","Hop","8:30","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S15","12/07/2024","8:11","8:31",20,4,1,"Friday","HOSP","Passer domesticus","Peck","8:31","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"S12","12/07/2024","8:45","9:05",21,4,1,"Friday","AMRO","Turdus migratorius","Perch","8:51","Silver maple","Acer saccharinum",NA,"CHSW, CEDW. NOCA, MERL, CHSP, SOSP, AMRO, WBNU",NA,"Street",NA,NA,"Rest","112"
"S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:52","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","61"
"S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:59","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","68"
"S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:59","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","70"
"S12","12/07/2024","8:45","9:05",21,4,1,"Friday","HOSP","Passer domesticus","Perch","8:59","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","70"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","HOSP","Passer domesticus","Peck","9:55","Ground",NA,NA,"Horrible smell on the street",NA,"Street",NA,NA,"Foraging",NA
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Vocalize","9:51","Silver maple","Acer saccharinum",NA,"Heard AMGO, NOFL",NA,"Street",NA,NA,"Territory_defense","98"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","CHSP","Spizella passerina","Perch","9:51","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","60"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","CHSP","Spizella passerina","Glean","9:51","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","60"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","BCCH","Poecile atricapillus","Glean","9:52","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","60"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","BCCH","Poecile atricapillus","Glean","9:52","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Foraging","60"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","COGR","Quiscalus quiscula","Perch","9:53","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","60"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Perch","9:55","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","98"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","COGR","Quiscalus quiscula","Perch","9:53","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","49"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","AMRO","Turdus migratorius","Preen","9:58","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Grooming","60"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Perch","10:01","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","98"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","EUST","Sturnus vulgaris","Perch","10:01","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","98"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","AMRO","Turdus migratorius","Perch","10:02","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","60"
"S02","12/07/2024","9:49","10:09",22,4,2,"Friday","COGR","Quiscalus quiscula","Perch","10:02","Red ash","Fraxinus pennsylvanica",NA,"",NA,"Street",NA,NA,"Rest","49"
"S03","18/07/2024","9:36","9:56",20,2,3,"Thursday",NA,"","","","","",NA,"Daycare playing loud music and children outside ",NA,"Street",NA,NA,NA,""
"S16","18/07/2024","10:01","10:21",20,1,3,"Thursday",NA,"","","","","",NA,"Heard SOSP, NOCA, MERL, COGR",NA,"Street",NA,NA,NA,""
"S01","18/07/2024","10:35","10:55",21,2,3,"Thursday",NA,"","","","","",NA,"Heard AMRO, NOCA, BCCH, SOSP, HOSP, RBNU",NA,"Street",NA,NA,NA,""
"S21","19/07/2024","8:24","8:44",18,1,2,"Friday","REVI","Vireo olivaceus","Vocalize","8:30","Silver maple","Acer saccharinum",NA,"House constrution down the street 

Man obnoxiously reving motorcycle

Heard REVI, NOCA, BLJA, AMCR, CHSP, HOSP, SOSP, NOFL",NA,"Street",NA,NA,"Territory_defense","68"
