"Code","Date","Time","Temperature","Wind","Noise","Cloud","Time.obs","Bird.code","Bird.sci","Bird.gen","Bird.sp","Behaviour","Behaviour.type","Plant.common","Plant.sci","Plant.genus","Plant.sp","DBH","Notes","Landtype","Season"
"S14","2025-06-03","8:21:00",14,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heard: MAWA (super loud and close), HOSP; cat out","street","Summer"
"S11","2025-06-03","9:00:00",15.5,2,3,1,"9:11:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Blue spruce","Picea pungens","Picea","pungens",21,"CHSP, HOSP, CHSW, RBGU, heard AMCR, NOCA; Merlins came from Turcot during construction, nested in church","street","Summer"
"S11","2025-06-03","9:00:00",15.5,2,3,1,"9:04:00","HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Glean","Foraging","Blue spruce","Picea pungens","Picea","pungens",19,"","street","Summer"
"S11","2025-06-03","9:00:00",15.5,2,3,1,"9:04:00","HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Glean","Foraging","Blue spruce","Picea pungens","Picea","pungens",19,"","street","Summer"
"S11","2025-06-03","9:00:00",15.5,2,3,1,"9:04:00","HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Inactive rest","Inactive rest","Blue spruce","Picea pungens","Picea","pungens",19,"","street","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:30:00","Unknown","Unknown","Unknown","Unknown","Preening","Grooming","Norway maple","Acer platanoides","Acer","platanoides",49,"Eyering, beigish brown, black streaks on butt ","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:30:00","Unknown","Unknown","Unknown","Unknown","Preening","Grooming","Norway maple","Acer platanoides","Acer","platanoides",49,"Eyering, beigish brown, black streaks on butt ","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:34:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Ground",NA,NA,NA,NA,"NOCA, HOSP and EUST at birdfeeder","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"Bird had white ""necklace""","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:41:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:43:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:48:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Feeding fledgling","Reproduction","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","HOFI","Haemorhous mexicanus","Haemorhous","mexicanus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"NOCA at feeder","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:49:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Japanese maple","Acer palmatum","Acer","palmatum",8,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Norway maple","Acer platanoides","Acer","platanoides",49,"","yard","Summer"
"Y49","2025-06-03","9:29:00",17,1,2,1,"9:35:00","CHSP","Spizella passerina","Spizella","passerina","Peck","Foraging","Ground",NA,NA,NA,NA,"AMRO, CHSP","yard","Summer"
"S06","2025-07-03","7:41:00",20,2,2,4,"7:42:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Vocalising","Vocalisation","Littleleaf linden","Tilia cordata","Tilia","cordata",90,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:32:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:38:00","DOWO","Dryobates pubescens","Dryobates","pubescens","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:38:00","DOWO","Dryobates pubescens","Dryobates","pubescens","Hammer","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:37:00","AMRO","Turdus migratorius","Turdus","migratorius","Bill wipe","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:37:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:26:00","AMRO","Turdus migratorius","Turdus","migratorius","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:31:00","AMRO","Turdus migratorius","Turdus","migratorius","Preening","Grooming","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
"S21","2025-07-03","8:24:00",21,3,2,4,"8:32:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",67,"","street","Summer"
